OBJECTID,ntd_id,stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,stop_code,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,agency_id,download_date,x,y
631434,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525611,120th St & Budlong Ave,,33.923798,-118.295733,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.295733000206,33.9237980003641
390856,90154,80309,Harbor Freeway Station,,33.928714,-118.2811,,,80309,0,80309S,,Null,,,,09-09-2024,-118.281100000285,33.9287139998094
641584,99423,311,Pacific at California,,34.149968,-118.264668,,,,Null,,,Null,,,,09-09-2024,-118.26466800004,34.1499680001807
385532,90154,11463,Lincoln / Hammond,,34.16586,-118.159681,,,11463,,,,Null,,,,09-09-2024,-118.15968099986,34.1658599998515
641713,99423,448,Glendale at Chevy Chase,,34.133855,-118.25182,,,,Null,,,Null,,,,09-09-2024,-118.251820000199,34.1338550002149
379034,90154,768,Colorado / Broadway,,34.142918,-118.225186,,,768,,,,Null,,,,09-09-2024,-118.225186000359,34.1429179999673
631883,90269;90270;90271;90272;90273;90274;90275;90276;90278,2526073,Wilmington Ave & 126th St,,33.917869,-118.238943,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.238943000046,33.9178689998026
389860,90154,32123,Telegraph / Calif Commerce Club,,33.998015,-118.146075,,,32123,,,,Null,,,,09-09-2024,-118.146074999785,33.9980149996541
104957,90043,7267994,Ford Blvd & Humphreys Ave (SB),,34.026296,-118.170166,,,,0,,,0,,,,09-09-2024,-118.17016600021,34.0262959997848
374706,90147,1522068,York & Ave. 66 (Westbound),,34.113848,-118.179674,,,2777,0,,,0,,,,09-09-2024,-118.179674000044,34.1138479998097
376329,90147,452011,Beverly Glen Blvd & Woodruff Ave (Southbound),,34.060428,-118.425126,,,8909,0,,,0,,,,09-09-2024,-118.425125999557,34.0604279999964
168395,90008,1088,MOTOR NB & MONTE MAR NS,2600 MOTOR AVE & MONTE MAR DR,34.043771,-118.405416,,,2541,,,,0,,,,09-09-2024,-118.405416000128,34.0437710001446
167897,90008,230,SANTA MONICA WB & BUNDY FS,12100 SANTA MONICA BLVD & IDAHO AVE,34.04048,-118.463536,,,2086,,,,0,,,,09-09-2024,-118.463536000084,34.0404799999113
382329,90154,5979,Santa Monica / 26th,,34.033139,-118.47433,,,5979,,,,Null,,,,09-09-2024,-118.474330000231,34.033138999762
387155,90154,14432,Santa Monica / Vine,,34.090871,-118.326955,,,14432,,,,Null,,,,09-09-2024,-118.326954999833,34.090871000231
385981,90154,12360,San Fernando / Treadwell,,34.119448,-118.250587,,,12360,,,,Null,,,,09-09-2024,-118.25058699959,34.1194480001793
376827,90147,486201,1st St & Hill St (Westbound),,34.054464,-118.246762,,,6181,0,,,0,,,,09-09-2024,-118.246762000059,34.0544640002374
384985,90154,10493,1st / Judge John Aiso,,34.050674,-118.240998,,,10493,,,,Null,,,,09-09-2024,-118.240997999565,34.0506739998931
376378,90147,4668078,Flower St & 5th St (Southbound),,34.051368,-118.256324,,,6021,0,,,0,,,,09-09-2024,-118.25632400032,34.0513679999927
386657,90154,13567,Grand / 7th,,34.04654,-118.257495,,,13567,,,,Null,,,,09-09-2024,-118.257495000107,34.046540000015
387690,90154,15269,Venice / Hoover,,34.043701,-118.28363,,,15269,,,,Null,,,,09-09-2024,-118.28363000018,34.0437009996567
382151,90154,5713,Western / Venice,,34.04409,-118.308861,,,5713,,,,Null,,,,09-09-2024,-118.30886100043,34.0440900002749
386030,90154,12470,Western / Melrose,,34.083161,-118.309289,,,12470,,,,Null,,,,09-09-2024,-118.309289000052,34.0831609996661
380528,90154,3227,Melrose / Van Ness,,34.083385,-118.315888,,,3227,,,,Null,,,,09-09-2024,-118.315887999874,34.0833849998609
383860,90154,8467,Wilshire / Western,,34.061836,-118.308745,,,8467,,,,Null,,,,09-09-2024,-118.308745000079,34.0618360002492
388200,90154,16056,Zonal / Biggy,,34.060804,-118.207635,,,16056,,,,Null,,,,09-09-2024,-118.207635000205,34.0608040000318
602632,90171,903,West 1st St & Sth Hope St,,34.05614,-118.249648,,http://apps.santaclaritatransit.com/RTT/Public/Transit.aspx?page=text&plt=903,15065,Null,,,Null,,,,09-09-2024,-118.249647999606,34.0561399997519
376876,90147,4896796,Grand Ave & 2nd St,,34.05425,-118.24995,,,6005,0,,,0,,,,09-09-2024,-118.24994999973,34.0542500001189
377325,90147,6723535,San Pedro St & 14th Pl,,34.03143,-118.255003,,,10544,0,,,0,,,,09-09-2024,-118.255002999847,34.0314299999956
379495,90154,1582,Olympic / Los Palos,,34.018716,-118.195661,,,1582,,,,Null,,,,09-09-2024,-118.19566100005,34.0187159999591
375167,90147,305218,MLK & McKinley Ave.,,34.011022,-118.261034,,,1226,0,,,0,,,,09-09-2024,-118.261034000305,34.0110220001618
381653,90154,5008,Figueroa / 59th,,33.985833,-118.282517,,,5008,,,,Null,,,,09-09-2024,-118.282517000119,33.9858330003053
389811,90154,25500,Western / Slauson,,33.988871,-118.309083,,,25500,,,,Null,,,,09-09-2024,-118.309083000187,33.9888709998989
379532,90154,1636,Slauson / Alcoa,,33.989057,-118.208087,,,1636,,,,Null,,,,09-09-2024,-118.208087000117,33.9890569998117
383325,90154,7554,Century / Budlong,,33.945368,-118.296284,,,7554,,,,Null,,,,09-09-2024,-118.296283999852,33.945368000138
375702,90147,356927,103rd St & Juniper St (Eastbound),,33.94307,-118.232951,,,5348,0,,,0,,,,09-09-2024,-118.232950999946,33.9430700001868
103334,90039,347,SEPULVEDA BLVD/PLAYA ST,,33.989594,-118.395098,,,413,,,,0,,,,09-09-2024,-118.395098000182,33.9895939996542
383823,90154,8399,Wilshire / Lincoln,,34.022287,-118.494159,,,8399,,,,Null,,,,09-09-2024,-118.494159000385,34.0222869996676
375204,90147,305441,37th & Grand Ave.,,34.016726,-118.277995,,,1233,0,,,0,,,,09-09-2024,-118.277994999557,34.0167260003242
390358,90154,4800001,23rd / Main,,34.027354,-118.266898,,,4800001,,,,Null,,,,09-09-2024,-118.266898000359,34.0273540002064
379687,90154,1901,Firestone / Compton,,33.960024,-118.247006,,,1901,,,,Null,,,,09-09-2024,-118.247005999558,33.9600240001266
375608,90147,356028,Florence Ave & Hoover St (Eastbound),,33.974545,-118.286693,,,5009,0,,,0,,,,09-09-2024,-118.286693000177,33.9745450002351
382186,90154,5760,Western / Florence,,33.97494,-118.30881,,,5760,,,,Null,,,,09-09-2024,-118.308810000376,33.9749400003209
168489,90008,1364,BLUFF CREEK WB & CAMPUS CENTER NS,BLUFF CREEK DR & CAMPUS CENTER DR,33.977608,-118.406446,,,2829,,,,0,,,,09-09-2024,-118.406446000348,33.9776080002394
384003,90154,8702,Arbor Vitae / Bellanca,,33.952751,-118.380829,,,8702,,,,Null,,,,09-09-2024,-118.380829000309,33.9527509997061
390842,90154,80305B,Aviation / LAX Station - East Entrance,,33.929617,-118.37655,,,80305B,2,80305S,,Null,,,,09-09-2024,-118.376550000319,33.9296169997762
104900,90043,7267920,Florence Ave & Eastern Ave (EB),,33.967702,-118.164353,,,,0,,,0,,,,09-09-2024,-118.16435300021,33.9677020000577
378605,90154,79,Alamo / Randolph,,33.980041,-118.175021,,,79,,,,Null,,,,09-09-2024,-118.17502099996,33.9800409997986
104814,90043,1668533,Commerce Way & Jillson St,,34.000111,-118.155548,,,,0,,,0,,,,09-09-2024,-118.155548000358,34.0001109997604
382343,90154,6007,Goodrich / Whittier,,34.019415,-118.15362,,,6007,,,,Null,,,,09-09-2024,-118.153620000162,34.0194149999734
379675,90154,1884,Brand / Lexington,,34.15202,-118.254872,,,1884,,,,Null,,,,09-09-2024,-118.254872000326,34.1520200003703
383182,90154,7292,3rd / Ogden,,34.071032,-118.358729,,,7292,,,,Null,,,,09-09-2024,-118.358728999829,34.0710320000183
380514,90154,3210,Melrose / Gardner,,34.083526,-118.353389,,,3210,,,,Null,,,,09-09-2024,-118.353388999657,34.0835259999022
104651,90042,316,Western Ave & 122nd St,,33.921932,-118.308954,,,427,,,,2,,,,09-09-2024,-118.308954000316,33.9219319997669
576709,90121,2095,Highland & Hollywood Blvd.,,34.1018657894,-118.3386396509,,,2095,0,,,0,,,,09-09-2024,-118.338639650838,34.1018657891317
641727,99423,462,Glendale at Cerritos,,34.125239,-118.253412,,,,Null,,,Null,,,,09-09-2024,-118.253411999935,34.125238999807
641570,99423,296,Chevy Chase at Glendale,,34.133454,-118.252158,,,,Null,,,Null,,,,09-09-2024,-118.252158000308,34.1334540002434
376186,90147,428856,Hill St & 7th St (Northbound),,34.045823,-118.254486,,,8142,0,,,0,,,,09-09-2024,-118.254485999638,34.045822999894
377019,90147,5800807,Washington Blvd & Cherry St (Westbound),,34.036253,-118.276091,,,4002,0,,,0,,,,09-09-2024,-118.276090999651,34.0362530001063
382933,90154,6911,Venice / 4th,,34.043452,-118.321445,,,6911,,,,Null,,,,09-09-2024,-118.321444999781,34.0434520003029
384264,90154,9131,Venice / Cadillac,,34.037637,-118.374132,,,9131,,,,Null,,,,09-09-2024,-118.374131999679,34.0376370002094
167911,90008,257,OLYMPIC WB & SAWTELLE NS,11300 W OLYMPIC BLVD & SAWTELLE BLVD,34.038246,-118.441164,,,2100,,,,0,,,,09-09-2024,-118.441163999617,34.0382460003557
601942,90171,24,Gayley Ave & Strathmore Pl,,34.068807,-118.449076,,http://apps.santaclaritatransit.com/RTT/Public/Transit.aspx?page=text&plt=24,12431,Null,,,Null,,,,09-09-2024,-118.449076000415,34.0688069998819
375347,90147,305776,Manitou & Hancock St.,,34.071918,-118.208863,,,2165,0,,,0,,,,09-09-2024,-118.208862999894,34.0719179997677
385924,90154,12270,Main / Griffin,,34.066139,-118.211881,,,12270,,,,Null,,,,09-09-2024,-118.211880999685,34.0661390002721
377182,90147,5814592,Marengo St & Lord St (Westbound) (4325),,34.059322,-118.213035,,,4325,0,,,0,,,,09-09-2024,-118.213034999754,34.0593220000911
376933,90147,4896883,1st St & San Pedro St,,34.05073,-118.241242,,,6177,0,,,0,,,,09-09-2024,-118.241241999962,34.0507299997022
386671,90154,13598,Hill / 6th,,34.047228,-118.253407,,,13598,,,,Null,,,,09-09-2024,-118.253406999913,34.0472279997278
377268,90147,6715994,Main St & 5th St,,34.046577,-118.248645,,,10411,0,,,0,,,,09-09-2024,-118.248645000049,34.0465769998495
384842,90154,10250,Vernon / Avalon,,34.004016,-118.265718,,,10250,,,,Null,,,,09-09-2024,-118.265718000351,34.0040160002761
388343,90154,16281,Slauson / Rimpau,,33.989099,-118.339677,,,16281,,,,Null,,,,09-09-2024,-118.339677000175,33.9890990001922
390999,90154,80706S,Hyde Park Station,,33.98818653,-118.3308158,,,80706S,1,,,Null,,,,09-09-2024,-118.330815799922,33.9881865298234
378842,90154,421,Beverly / La Brea,,34.076313,-118.343799,,,421,,,,Null,,,,09-09-2024,-118.343798999807,34.0763129999684
388592,90154,16700,Wilshire / Alexandria,,34.061894,-118.297717,,,16700,,,,Null,,,,09-09-2024,-118.29771699958,34.0618939997759
375359,90147,305789,Broadway & Ave. 18,,34.071778,-118.222332,,,2177,0,,,0,,,,09-09-2024,-118.222331999701,34.0717779998274
168160,90008,665,4TH NB & ALTA FS,600 4TH ST & ALTA AVE,34.026496,-118.506783,,,1038,,,,0,,,,09-09-2024,-118.506782999919,34.0264960000523
387347,90154,14718,Stocker / Santa Rosalia,,34.006993,-118.337634,,,14718,,,,Null,,,,09-09-2024,-118.337634000352,34.0069929997363
384015,90154,8715,Arlington / Martin Luther King Jr,,34.010621,-118.318115,,,8715,,,,Null,,,,09-09-2024,-118.31811499982,34.0106209998941
383268,90154,7449,Adams / 4th,,34.032541,-118.321278,,,7449,,,,Null,,,,09-09-2024,-118.321278000275,34.0325410001933
384593,90154,9782,Adams / Compton,,34.01525,-118.247354,,,9782,,,,Null,,,,09-09-2024,-118.247353999713,34.0152499999945
386514,90154,13312,Central / 33rd,,34.014101,-118.256669,,,13312,,,,Null,,,,09-09-2024,-118.256669000101,34.0141009999338
389917,90154,36523,Imperial / Bullis,,33.932024,-118.197209,,,36523,,,,Null,,,,09-09-2024,-118.197209000304,33.9320240003471
390166,90154,142010,Imperial / Croesus,,33.929052,-118.233733,,,142010,,,,Null,,,,09-09-2024,-118.23373299957,33.9290519997245
378593,90154,57,California Yacht Club,,33.983634,-118.445893,,,57,,,,Null,,,,09-09-2024,-118.445892999869,33.9836339997573
168501,90008,1376,CENTINELA SB & LUCILE NS,S CENTINELA AVE & LUCILE ST,33.983044,-118.411273,,,2841,,,,0,,,,09-09-2024,-118.411272999611,33.9830440001498
103240,90039,236,HANNUM AVE/BUCKINGHAM PKWY,,33.98739,-118.382091,,,307,,,,0,,,,09-09-2024,-118.382091000333,33.9873900001715
103228,90039,143,INGLEWOOD BLVD/COURTLEIGH DR,,33.99617,-118.419639,,,223,,,,0,,,,09-09-2024,-118.419638999971,33.9961699999788
385283,90154,11046,Florence / Holmes,,33.974861,-118.240896,,,11046,,,,Null,,,,09-09-2024,-118.240896000356,33.9748609998546
631056,90268,3878468,Kaiser Permanente (110 N La Brea Ave),,33.963231,-118.353279,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.353279000052,33.9632310001043
605617,90214,5726868,Aviation Blvd. / 104th St.,,33.942159,-118.378623,,,206,0,,,0,,,,09-09-2024,-118.378623000279,33.9421590003423
605629,90214,5726880,Main St. / Imperial Ave.,,33.930707,-118.416093,,,218,0,,,0,,,,09-09-2024,-118.416093000099,33.9307070001888
381988,90154,5477,San Pedro / 116th,,33.928405,-118.269715,,,5477,,,,Null,,,,09-09-2024,-118.269715000309,33.928404999935
381951,90154,5422,Prairie / Century,,33.945262,-118.343765,,,5422,,,,Null,,,,09-09-2024,-118.34376500037,33.945261999837
103632,90041,10150,Eastern/City Terrace,,34.05776,-118.17227,,,10150,0,,,0,,,,09-09-2024,-118.172270000133,34.0577600000256
385197,90154,10879,Hawthorn / Orange,,34.10042,-118.341054,,,10879,,,,Null,,,,09-09-2024,-118.341053999827,34.1004199999229
383660,90154,8084,Sunset / Wilcox,,34.097875,-118.331174,,,8084,,,,Null,,,,09-09-2024,-118.331174000447,34.0978749996914
390558,90154,65300063,Western / Sunset,,34.097697,-118.309383,,,65300063,,,,Null,,,,09-09-2024,-118.309382999763,34.0976969999291
375004,90147,303146,Figueroa & Hamlet St. (Eastbound),,34.118347,-118.183467,,,2768,0,,,0,,,,09-09-2024,-118.183466999788,34.118346999722
378656,90154,176,Rayo / Southern,,33.946568,-118.179775,,,176,,,,Null,,,,09-09-2024,-118.179775000327,33.9465679999507
631597,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525779,Eastern Ave & Marianna Ave,,34.047346,-118.175343,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.175343000176,34.0473460001174
374869,90147,298876,3rd & Gardner (Eastbound),,34.070323,-118.353243,,,2343,0,,,0,,,,09-09-2024,-118.353243000067,34.0703230002249
632679,90294,S87,Santa Monica/Greenacre,,34.090778,-118.349348,,,610,0,,,Null,,,,09-09-2024,-118.349348000216,34.0907780003044
632630,90294,S36,Fountain/Hayworth,,34.094527,-118.362741,,,213,0,,,Null,,,,09-09-2024,-118.362740999855,34.0945269999973
383611,90154,8012,Sunset / Fountain,,34.095881,-118.284365,,,8012,,,,Null,,,,09-09-2024,-118.284364999949,34.0958810002444
380906,90154,3815,Normandie / Sunset,,34.097909,-118.300392,,,3815,,,,Null,,,,09-09-2024,-118.300392000138,34.0979090001133
388984,90154,17308,Vermont / Hollywood,,34.10087,-118.29192,,,17308,,,,Null,,,,09-09-2024,-118.291920000371,34.1008700001001
631634,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525817,Gage Ave & Harris Ave,,34.049008,-118.184753,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.1847530001,34.0490080000055
631683,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525866,Indiana St & Gleason Ave,,34.034729,-118.192312,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.192311999823,34.0347289996609
379283,90154,1222,7th / Alameda,,34.035096,-118.238333,,,1222,,,,Null,,,,09-09-2024,-118.23833299995,34.0350960003698
383525,90154,7876,Olympic / La Cienega,,34.059356,-118.375929,,,7876,,,,Null,,,,09-09-2024,-118.375929000353,34.0593560003651
168146,90008,640,BONSALL SB & WILSHIRE FS,1221 BONSALLE AVE & HADLEY LN,34.053941,-118.454758,,,2262,,,,0,,,,09-09-2024,-118.454757999996,34.0539410001842
385246,90154,10979,Hilgard / Manning,,34.066924,-118.439535,,,10979,,,,Null,,,,09-09-2024,-118.439535000071,34.0669240001639
374918,90147,298929,6th & Western (Eastbound),,34.063464,-118.308825,,,2521,0,,,0,,,,09-09-2024,-118.308825000445,34.0634640002412
387951,90154,15629,3rd / Bonnie Brae,,34.061945,-118.269964,,,15629,,,,Null,,,,09-09-2024,-118.269963999831,34.0619450001225
387939,90154,15612,1st / Hill,,34.054622,-118.246777,,,15612,,,,Null,,,,09-09-2024,-118.246777000128,34.0546219996373
390656,90154,80122,7th Street / Metro Center Station - Metro A & E Lines,,34.04861,-118.258822,,,80122,0,80122S,,Null,,,,09-09-2024,-118.258822000428,34.0486100001586
387988,90154,15689,5th / Broadway,,34.048354,-118.250875,,,15689,,,,Null,,,,09-09-2024,-118.250875000368,34.0483540000702
379246,90154,1149,1st / Mission,,34.047592,-118.22761,,,1149,,,,Null,,,,09-09-2024,-118.227609999948,34.0475920003384
390644,90154,80118A,Washington Station - Long Beach & Washington Entrance,,34.02047,-118.24309,,,80118A,2,80118S,,Null,,,,09-09-2024,-118.243089999791,34.0204699999863
386869,90154,13920,Santa Fe / 30th,,34.010117,-118.230422,,,13920,,,,Null,,,,09-09-2024,-118.230421999876,34.0101170002606
383574,90154,7969,Slauson / Denker,,33.989016,-118.304742,,,7969,,,,Null,,,,09-09-2024,-118.304742000273,33.9890159997218
386906,90154,13996,Van Ness / 65th,,33.980145,-118.317838,,,13996,,,,Null,,,,09-09-2024,-118.317837999811,33.980144999888
387312,90154,14655,Slauson / Loma Vista,,33.988606,-118.198486,,,14655,,,,Null,,,,09-09-2024,-118.198486000396,33.9886059999687
384201,90154,9004,Beverly / June,,34.076077,-118.334865,,,9004,,,,Null,,,,09-09-2024,-118.334865000083,34.0760770000619
379332,90154,1306,Century / Avalon,,33.945484,-118.265417,,,1306,,,,Null,,,,09-09-2024,-118.265417000052,33.9454840003444
168552,90008,1455,20TH SB & OLYMPIC FS,20TH ST & OLYMPIC BLVD,34.023991,-118.474595,,,2910,,,,0,,,,09-09-2024,-118.474594999647,34.0239910001875
168097,90008,565,MONTANA EB & EUCLID FS,1300 MONTANA AVE & EUCLID ST,34.031562,-118.495821,,,1245,,,,0,,,,09-09-2024,-118.495821000441,34.0315620003531
103177,90039,53,EXPO E LINE CULVER CITY STATION,,34.02783,-118.387315,,,147,,,,0,,,,09-09-2024,-118.387315000154,34.0278299998667
374955,90147,302996,Santo Tomas & Nicolet Ave,,34.011915,-118.351432,,,1112,0,,,0,,,,09-09-2024,-118.351432000047,34.0119150003432
381902,90154,5356,Normandie / Jefferson,,34.025794,-118.300114,,,5356,,,,Null,,,,09-09-2024,-118.300114000303,34.0257939999035
379730,90154,1965,Florence / Bissell,,33.97203,-118.205479,,,1965,,,,Null,,,,09-09-2024,-118.205479000404,33.9720299996813
631442,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525620,Florence Ave & Hooper Ave Midblock,,33.974671,-118.253665,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.253664999655,33.9746709997338
631448,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525626,Firestone Blvd & Maie Ave,,33.96028,-118.244819,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.244818999795,33.960279999859
381894,90154,5346,Normandie / 92nd,,33.953067,-118.300123,,,5346,,,,Null,,,,09-09-2024,-118.300122999626,33.9530669998246
375645,90147,356301,Florence Ave & Avalon Blvd (Westbound),,33.974815,-118.264681,,,5047,0,,,0,,,,09-09-2024,-118.26468099956,33.9748150002093
384301,90154,9189,Centinela / Inglewood,,33.976722,-118.36162,,,9189,,,,Null,,,,09-09-2024,-118.361620000297,33.9767220001634
642019,99424,451,City of Pasadena Maintenance Yards,,34.162178,-118.157242,,,322,Null,,,Null,,,,09-09-2024,-118.157242000201,34.1621780002999
642013,99424,443,Linda Vista Ave & Linda Gln Dr,,34.154948,-118.171063,,,305,Null,,,Null,,,,09-09-2024,-118.171063000361,34.1549479999833
630956,90263,3070359,Downey & Comolette,,33.917981,-118.149408,,,,0,,,0,,,,09-09-2024,-118.149408000119,33.9179810000845
386465,90154,13205,Brand / Milford,,34.152674,-118.255191,,,13205,,,,Null,,,,09-09-2024,-118.255191000168,34.1526740002728
388137,90154,15920,Colorado / De Lacey,,34.145889,-118.152448,,,15920,,,,Null,,,,09-09-2024,-118.152447999652,34.1458889998696
376386,90147,4668086,Aviation Blvd & Utah Ave (Drop-off Only),,33.90885,-118.378763,,,8754,0,,,0,,,,09-09-2024,-118.378763000021,33.9088499996412
388386,90154,16330,Sunset / Gardner,,34.098161,-118.352665,,,16330,,,,Null,,,,09-09-2024,-118.352664999758,34.0981610001887
389376,90154,18087,3160 Riverside,,34.113821,-118.269285,,,18087,,,,Null,,,,09-09-2024,-118.269285000139,34.1138209999026
380720,90154,3530,Figueroa / Springvale,,34.123462,-118.185095,,,3530,,,,Null,,,,09-09-2024,-118.185095000407,34.1234620002381
631691,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525874,Eastern Ave & Gleason Ave,,34.035669,-118.173674,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.173674000446,34.0356689997989
384550,90154,9694,1st / Ford,,34.037032,-118.168994,,,9694,,,,Null,,,,09-09-2024,-118.1689939997,34.0370319998845
386720,90154,13672,La Cienega / Pico,,34.053098,-118.376307,,,13672,,,,Null,,,,09-09-2024,-118.376306999746,34.0530980003065
103283,90039,288,WESTWOOD BLVD/EXPOSITION BLVD,,34.036165,-118.425501,,,355,,,,0,,,,09-09-2024,-118.425501000374,34.0361650000419
103277,90039,281,BEVERLY GLEN BLVD/PICO BLVD,,34.046406,-118.41729,,,349,,,,0,,,,09-09-2024,-118.417289999826,34.0464059998758
388629,90154,16765,Wilshire / Selby,,34.060502,-118.437847,,,16765,,,,Null,,,,09-09-2024,-118.437847000075,34.0605020001787
388635,90154,16778,Wilshire / Whittier,,34.067223,-118.414802,,,16778,,,,Null,,,,09-09-2024,-118.414801999764,34.0672229997979
386714,90154,13665,La Cienega / San Vicente,,34.071824,-118.376567,,,13665,,,,Null,,,,09-09-2024,-118.376567000037,34.0718239997802
